Timestamp,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Load","GPU Temp"
17/12/2020 20:13:36 PM,84.20°F,86.00°F,82.40°F,84.20°F,91.40°F,12%,105.80°F
17/12/2020 20:13:41 PM,82.40°F,86.00°F,84.20°F,86.00°F,87.80°F,16%,105.80°F
17/12/2020 20:13:46 PM,82.40°F,86.00°F,86.00°F,84.20°F,89.60°F,17%,105.80°F
17/12/2020 20:13:51 PM,84.20°F,87.80°F,84.20°F,86.00°F,87.80°F,22%,105.80°F
17/12/2020 20:13:56 PM,84.20°F,84.20°F,82.40°F,86.00°F,87.80°F,20%,105.80°F
17/12/2020 20:14:01 PM,84.20°F,86.00°F,86.00°F,84.20°F,87.80°F,18%,104.00°F
17/12/2020 20:14:06 PM,84.20°F,82.40°F,82.40°F,82.40°F,87.80°F,10%,105.80°F
17/12/2020 20:14:11 PM,84.20°F,87.80°F,84.20°F,95.00°F,87.80°F,17%,104.00°F
17/12/2020 20:14:16 PM,84.20°F,86.00°F,89.60°F,86.00°F,91.40°F,11%,105.80°F
17/12/2020 20:14:21 PM,86.00°F,84.20°F,84.20°F,96.80°F,87.80°F,16%,104.00°F
17/12/2020 20:14:26 PM,84.20°F,87.80°F,82.40°F,84.20°F,89.60°F,21%,105.80°F
17/12/2020 20:14:31 PM,86.00°F,86.00°F,86.00°F,86.00°F,89.60°F,10%,104.00°F
17/12/2020 20:14:36 PM,86.00°F,86.00°F,89.60°F,84.20°F,89.60°F,13%,105.80°F
17/12/2020 20:14:41 PM,86.00°F,87.80°F,91.40°F,91.40°F,93.20°F,15%,105.80°F
17/12/2020 20:14:46 PM,84.20°F,87.80°F,84.20°F,86.00°F,89.60°F,20%,105.80°F
17/12/2020 20:14:51 PM,84.20°F,86.00°F,87.80°F,87.80°F,91.40°F,12%,105.80°F
17/12/2020 20:14:56 PM,86.00°F,87.80°F,91.40°F,84.20°F,93.20°F,17%,104.00°F
17/12/2020 20:15:01 PM,89.60°F,87.80°F,89.60°F,87.80°F,91.40°F,29%,105.80°F
17/12/2020 20:15:06 PM,93.20°F,91.40°F,86.00°F,93.20°F,93.20°F,20%,104.00°F
17/12/2020 20:15:11 PM,87.80°F,87.80°F,91.40°F,86.00°F,93.20°F,21%,104.00°F
17/12/2020 20:15:16 PM,89.60°F,95.00°F,93.20°F,93.20°F,95.00°F,28%,104.00°F
17/12/2020 20:15:21 PM,93.20°F,95.00°F,95.00°F,93.20°F,98.60°F,31%,104.00°F
17/12/2020 20:15:26 PM,95.00°F,91.40°F,96.80°F,95.00°F,102.20°F,47%,104.00°F
17/12/2020 20:15:31 PM,96.80°F,89.60°F,86.00°F,87.80°F,95.00°F,20%,104.00°F
17/12/2020 20:15:36 PM,89.60°F,93.20°F,87.80°F,87.80°F,93.20°F,20%,104.00°F
17/12/2020 20:15:41 PM,87.80°F,93.20°F,91.40°F,93.20°F,96.80°F,25%,104.00°F
17/12/2020 20:15:47 PM,86.00°F,87.80°F,86.00°F,87.80°F,91.40°F,19%,105.80°F
17/12/2020 20:15:51 PM,87.80°F,87.80°F,86.00°F,87.80°F,89.60°F,13%,104.00°F
17/12/2020 20:15:57 PM,89.60°F,87.80°F,84.20°F,91.40°F,91.40°F,18%,104.00°F
17/12/2020 20:16:01 PM,89.60°F,87.80°F,93.20°F,93.20°F,95.00°F,55%,104.00°F
17/12/2020 20:16:06 PM,86.00°F,89.60°F,87.80°F,86.00°F,91.40°F,17%,104.00°F
17/12/2020 20:16:12 PM,84.20°F,87.80°F,84.20°F,86.00°F,89.60°F,14%,104.00°F
17/12/2020 20:16:16 PM,86.00°F,87.80°F,84.20°F,87.80°F,91.40°F,9%,104.00°F
17/12/2020 20:16:22 PM,86.00°F,86.00°F,84.20°F,87.80°F,89.60°F,17%,104.00°F
17/12/2020 20:16:31 PM,86.00°F,86.00°F,84.20°F,89.60°F,89.60°F,16%,104.00°F
17/12/2020 20:16:37 PM,84.20°F,86.00°F,84.20°F,86.00°F,89.60°F,13%,104.00°F
17/12/2020 20:16:42 PM,87.80°F,98.60°F,87.80°F,91.40°F,91.40°F,46%,104.00°F
17/12/2020 20:16:46 PM,86.00°F,87.80°F,87.80°F,87.80°F,91.40°F,17%,104.00°F
17/12/2020 20:16:51 PM,84.20°F,86.00°F,84.20°F,87.80°F,89.60°F,19%,104.00°F
17/12/2020 20:16:57 PM,87.80°F,89.60°F,84.20°F,86.00°F,91.40°F,15%,104.00°F
17/12/2020 20:17:02 PM,86.00°F,86.00°F,82.40°F,87.80°F,87.80°F,20%,104.00°F
17/12/2020 20:17:06 PM,87.80°F,89.60°F,82.40°F,84.20°F,89.60°F,19%,104.00°F
17/12/2020 20:17:12 PM,84.20°F,87.80°F,91.40°F,87.80°F,91.40°F,13%,104.00°F
17/12/2020 20:17:20 PM,91.40°F,89.60°F,87.80°F,87.80°F,93.20°F,26%,104.00°F
17/12/2020 20:17:21 PM,87.80°F,86.00°F,84.20°F,86.00°F,91.40°F,22%,104.00°F
17/12/2020 20:17:28 PM,89.60°F,87.80°F,87.80°F,86.00°F,89.60°F,15%,104.00°F
17/12/2020 20:17:31 PM,89.60°F,89.60°F,91.40°F,91.40°F,93.20°F,30%,104.00°F
17/12/2020 20:17:36 PM,87.80°F,87.80°F,91.40°F,86.00°F,91.40°F,11%,104.00°F
17/12/2020 20:17:41 PM,87.80°F,87.80°F,91.40°F,89.60°F,91.40°F,16%,105.80°F
17/12/2020 20:17:46 PM,87.80°F,89.60°F,84.20°F,86.00°F,91.40°F,17%,104.00°F
17/12/2020 20:17:51 PM,91.40°F,91.40°F,93.20°F,91.40°F,93.20°F,13%,104.00°F
17/12/2020 20:17:56 PM,91.40°F,89.60°F,87.80°F,93.20°F,91.40°F,28%,104.00°F
17/12/2020 20:18:01 PM,93.20°F,87.80°F,93.20°F,91.40°F,93.20°F,14%,104.00°F
17/12/2020 20:18:06 PM,95.00°F,95.00°F,95.00°F,96.80°F,96.80°F,54%,104.00°F
17/12/2020 20:18:11 PM,100.40°F,96.80°F,98.60°F,87.80°F,100.40°F,16%,104.00°F
17/12/2020 20:18:16 PM,100.40°F,98.60°F,98.60°F,93.20°F,102.20°F,15%,104.00°F
17/12/2020 20:18:21 PM,95.00°F,95.00°F,96.80°F,89.60°F,96.80°F,27%,104.00°F
17/12/2020 20:18:26 PM,89.60°F,93.20°F,91.40°F,93.20°F,93.20°F,32%,104.00°F
17/12/2020 20:18:31 PM,95.00°F,96.80°F,98.60°F,91.40°F,100.40°F,31%,104.00°F
17/12/2020 20:18:36 PM,87.80°F,89.60°F,91.40°F,96.80°F,91.40°F,30%,104.00°F
17/12/2020 20:18:41 PM,87.80°F,89.60°F,89.60°F,89.60°F,93.20°F,18%,104.00°F
17/12/2020 20:18:46 PM,95.00°F,95.00°F,95.00°F,89.60°F,95.00°F,30%,104.00°F
17/12/2020 20:18:51 PM,91.40°F,89.60°F,86.00°F,89.60°F,93.20°F,16%,104.00°F
17/12/2020 20:18:56 PM,89.60°F,91.40°F,86.00°F,91.40°F,91.40°F,28%,104.00°F
17/12/2020 20:19:01 PM,89.60°F,91.40°F,86.00°F,86.00°F,91.40°F,18%,104.00°F
17/12/2020 20:19:06 PM,89.60°F,89.60°F,100.40°F,93.20°F,100.40°F,27%,104.00°F
17/12/2020 20:19:11 PM,87.80°F,89.60°F,89.60°F,91.40°F,95.00°F,20%,104.00°F
17/12/2020 20:19:16 PM,95.00°F,95.00°F,96.80°F,96.80°F,98.60°F,41%,104.00°F
17/12/2020 20:19:21 PM,93.20°F,95.00°F,87.80°F,93.20°F,93.20°F,33%,104.00°F
17/12/2020 20:19:26 PM,89.60°F,89.60°F,89.60°F,89.60°F,91.40°F,17%,104.00°F
17/12/2020 20:19:31 PM,91.40°F,93.20°F,86.00°F,91.40°F,93.20°F,18%,104.00°F
17/12/2020 20:19:36 PM,107.60°F,98.60°F,91.40°F,93.20°F,95.00°F,26%,104.00°F
17/12/2020 20:19:41 PM,89.60°F,89.60°F,86.00°F,87.80°F,91.40°F,13%,104.00°F
17/12/2020 20:19:46 PM,96.80°F,96.80°F,96.80°F,96.80°F,98.60°F,23%,104.00°F
17/12/2020 20:19:51 PM,93.20°F,91.40°F,95.00°F,96.80°F,98.60°F,16%,104.00°F
17/12/2020 20:19:56 PM,89.60°F,87.80°F,89.60°F,89.60°F,91.40°F,18%,104.00°F
17/12/2020 20:20:01 PM,93.20°F,93.20°F,89.60°F,95.00°F,95.00°F,59%,104.00°F
17/12/2020 20:20:06 PM,89.60°F,89.60°F,87.80°F,91.40°F,93.20°F,24%,104.00°F
17/12/2020 20:20:11 PM,91.40°F,89.60°F,91.40°F,91.40°F,93.20°F,23%,104.00°F
17/12/2020 20:20:16 PM,98.60°F,96.80°F,98.60°F,96.80°F,98.60°F,42%,104.00°F
17/12/2020 20:20:21 PM,91.40°F,91.40°F,89.60°F,93.20°F,95.00°F,23%,104.00°F
17/12/2020 20:20:26 PM,96.80°F,95.00°F,95.00°F,96.80°F,96.80°F,50%,104.00°F
17/12/2020 20:20:31 PM,96.80°F,95.00°F,96.80°F,95.00°F,96.80°F,38%,104.00°F
17/12/2020 20:20:36 PM,113.00°F,104.00°F,109.40°F,111.20°F,111.20°F,100%,104.00°F
17/12/2020 20:20:41 PM,93.20°F,89.60°F,89.60°F,96.80°F,95.00°F,27%,104.00°F
17/12/2020 20:20:46 PM,96.80°F,95.00°F,93.20°F,96.80°F,96.80°F,63%,104.00°F
17/12/2020 20:20:51 PM,91.40°F,95.00°F,91.40°F,91.40°F,95.00°F,22%,104.00°F
17/12/2020 20:20:56 PM,91.40°F,89.60°F,91.40°F,93.20°F,95.00°F,22%,104.00°F
17/12/2020 20:21:01 PM,93.20°F,93.20°F,91.40°F,93.20°F,93.20°F,26%,104.00°F
17/12/2020 20:21:06 PM,96.80°F,104.00°F,104.00°F,98.60°F,104.00°F,43%,104.00°F
17/12/2020 20:21:11 PM,109.40°F,102.20°F,100.40°F,109.40°F,105.80°F,52%,104.00°F
17/12/2020 20:21:16 PM,96.80°F,102.20°F,100.40°F,100.40°F,100.40°F,18%,104.00°F
17/12/2020 20:21:21 PM,95.00°F,93.20°F,100.40°F,95.00°F,100.40°F,25%,104.00°F
17/12/2020 20:21:26 PM,102.20°F,96.80°F,91.40°F,104.00°F,98.60°F,40%,104.00°F
17/12/2020 20:21:31 PM,95.00°F,93.20°F,96.80°F,95.00°F,96.80°F,34%,104.00°F
17/12/2020 20:21:36 PM,100.40°F,98.60°F,100.40°F,100.40°F,102.20°F,39%,104.00°F
17/12/2020 20:21:41 PM,95.00°F,91.40°F,91.40°F,93.20°F,95.00°F,25%,104.00°F
17/12/2020 20:21:46 PM,102.20°F,95.00°F,100.40°F,102.20°F,100.40°F,38%,104.00°F
17/12/2020 20:21:51 PM,107.60°F,96.80°F,104.00°F,107.60°F,105.80°F,34%,104.00°F
17/12/2020 20:21:56 PM,109.40°F,98.60°F,107.60°F,111.20°F,107.60°F,47%,104.00°F
17/12/2020 20:22:01 PM,96.80°F,100.40°F,104.00°F,100.40°F,104.00°F,26%,104.00°F
17/12/2020 20:22:06 PM,98.60°F,96.80°F,100.40°F,100.40°F,107.60°F,59%,104.00°F
17/12/2020 20:22:11 PM,98.60°F,96.80°F,100.40°F,98.60°F,100.40°F,22%,104.00°F
17/12/2020 20:22:16 PM,96.80°F,95.00°F,98.60°F,93.20°F,98.60°F,29%,104.00°F
17/12/2020 20:22:21 PM,93.20°F,93.20°F,87.80°F,93.20°F,95.00°F,23%,104.00°F
17/12/2020 20:22:26 PM,89.60°F,93.20°F,91.40°F,91.40°F,95.00°F,23%,104.00°F
17/12/2020 20:22:31 PM,91.40°F,91.40°F,91.40°F,93.20°F,96.80°F,20%,104.00°F
17/12/2020 20:22:36 PM,96.80°F,95.00°F,93.20°F,95.00°F,96.80°F,25%,104.00°F
17/12/2020 20:22:41 PM,96.80°F,95.00°F,91.40°F,96.80°F,96.80°F,23%,104.00°F
17/12/2020 20:22:46 PM,100.40°F,95.00°F,100.40°F,95.00°F,100.40°F,22%,104.00°F
17/12/2020 20:22:51 PM,95.00°F,93.20°F,91.40°F,93.20°F,96.80°F,20%,104.00°F
17/12/2020 20:22:56 PM,107.60°F,98.60°F,102.20°F,104.00°F,107.60°F,37%,104.00°F
17/12/2020 20:23:01 PM,95.00°F,93.20°F,100.40°F,95.00°F,100.40°F,22%,104.00°F
17/12/2020 20:23:06 PM,96.80°F,95.00°F,100.40°F,96.80°F,100.40°F,35%,104.00°F
17/12/2020 20:23:11 PM,95.00°F,91.40°F,95.00°F,93.20°F,98.60°F,18%,104.00°F
17/12/2020 20:23:16 PM,91.40°F,95.00°F,96.80°F,95.00°F,96.80°F,25%,105.80°F
17/12/2020 20:23:21 PM,96.80°F,98.60°F,100.40°F,100.40°F,100.40°F,39%,105.80°F
17/12/2020 20:23:26 PM,95.00°F,93.20°F,91.40°F,91.40°F,95.00°F,18%,104.00°F
17/12/2020 20:23:31 PM,98.60°F,95.00°F,91.40°F,100.40°F,95.00°F,19%,104.00°F
17/12/2020 20:23:36 PM,95.00°F,95.00°F,93.20°F,96.80°F,96.80°F,13%,104.00°F
17/12/2020 20:23:41 PM,96.80°F,96.80°F,93.20°F,96.80°F,96.80°F,20%,104.00°F
17/12/2020 20:23:46 PM,100.40°F,98.60°F,104.00°F,98.60°F,104.00°F,40%,104.00°F
17/12/2020 20:23:51 PM,102.20°F,100.40°F,102.20°F,100.40°F,102.20°F,29%,105.80°F
17/12/2020 20:23:56 PM,96.80°F,96.80°F,98.60°F,98.60°F,98.60°F,18%,105.80°F
17/12/2020 20:24:01 PM,96.80°F,93.20°F,93.20°F,98.60°F,95.00°F,15%,105.80°F
17/12/2020 20:24:06 PM,93.20°F,93.20°F,91.40°F,93.20°F,95.00°F,18%,104.00°F
17/12/2020 20:24:11 PM,96.80°F,91.40°F,98.60°F,93.20°F,98.60°F,15%,104.00°F
17/12/2020 20:24:16 PM,93.20°F,91.40°F,91.40°F,91.40°F,95.00°F,19%,104.00°F
17/12/2020 20:24:21 PM,93.20°F,93.20°F,96.80°F,93.20°F,96.80°F,15%,105.80°F
17/12/2020 20:24:26 PM,93.20°F,91.40°F,93.20°F,93.20°F,93.20°F,17%,104.00°F
17/12/2020 20:24:31 PM,95.00°F,93.20°F,87.80°F,91.40°F,93.20°F,20%,104.00°F
17/12/2020 20:24:36 PM,98.60°F,93.20°F,102.20°F,98.60°F,104.00°F,22%,105.80°F
17/12/2020 20:24:41 PM,102.20°F,95.00°F,104.00°F,102.20°F,105.80°F,46%,105.80°F
17/12/2020 20:24:46 PM,104.00°F,96.80°F,102.20°F,102.20°F,104.00°F,34%,105.80°F
17/12/2020 20:24:51 PM,98.60°F,96.80°F,102.20°F,100.40°F,102.20°F,25%,105.80°F
17/12/2020 20:24:56 PM,95.00°F,98.60°F,100.40°F,96.80°F,100.40°F,32%,105.80°F
17/12/2020 20:25:01 PM,98.60°F,100.40°F,104.00°F,100.40°F,104.00°F,12%,105.80°F
17/12/2020 20:25:06 PM,96.80°F,93.20°F,95.00°F,95.00°F,96.80°F,36%,104.00°F
17/12/2020 20:25:11 PM,93.20°F,93.20°F,91.40°F,93.20°F,95.00°F,21%,104.00°F
17/12/2020 20:25:16 PM,95.00°F,93.20°F,96.80°F,93.20°F,96.80°F,21%,104.00°F
17/12/2020 20:25:21 PM,93.20°F,93.20°F,98.60°F,93.20°F,98.60°F,24%,104.00°F
17/12/2020 20:25:26 PM,95.00°F,95.00°F,95.00°F,91.40°F,95.00°F,15%,104.00°F
17/12/2020 20:25:31 PM,93.20°F,93.20°F,93.20°F,91.40°F,96.80°F,20%,104.00°F
17/12/2020 20:25:36 PM,91.40°F,91.40°F,96.80°F,95.00°F,96.80°F,13%,104.00°F
17/12/2020 20:25:41 PM,98.60°F,100.40°F,102.20°F,96.80°F,104.00°F,37%,105.80°F
17/12/2020 20:25:46 PM,91.40°F,91.40°F,93.20°F,93.20°F,95.00°F,17%,105.80°F
17/12/2020 20:25:51 PM,93.20°F,93.20°F,91.40°F,93.20°F,96.80°F,19%,104.00°F
17/12/2020 20:25:56 PM,91.40°F,91.40°F,95.00°F,95.00°F,96.80°F,23%,104.00°F
17/12/2020 20:26:01 PM,95.00°F,93.20°F,91.40°F,95.00°F,96.80°F,12%,104.00°F
17/12/2020 20:26:06 PM,93.20°F,91.40°F,91.40°F,93.20°F,95.00°F,18%,104.00°F
17/12/2020 20:26:11 PM,93.20°F,96.80°F,96.80°F,93.20°F,96.80°F,13%,104.00°F
17/12/2020 20:26:16 PM,91.40°F,91.40°F,91.40°F,95.00°F,96.80°F,50%,104.00°F
17/12/2020 20:26:21 PM,91.40°F,89.60°F,89.60°F,91.40°F,93.20°F,17%,104.00°F
17/12/2020 20:26:26 PM,102.20°F,96.80°F,98.60°F,100.40°F,100.40°F,49%,104.00°F
17/12/2020 20:26:31 PM,93.20°F,93.20°F,89.60°F,91.40°F,93.20°F,24%,104.00°F
17/12/2020 20:26:36 PM,89.60°F,91.40°F,89.60°F,91.40°F,93.20°F,21%,104.00°F
17/12/2020 20:26:41 PM,89.60°F,93.20°F,91.40°F,89.60°F,93.20°F,19%,104.00°F
17/12/2020 20:26:46 PM,87.80°F,87.80°F,87.80°F,89.60°F,93.20°F,13%,104.00°F
17/12/2020 20:26:51 PM,91.40°F,91.40°F,91.40°F,91.40°F,95.00°F,17%,104.00°F
17/12/2020 20:26:56 PM,89.60°F,89.60°F,87.80°F,89.60°F,93.20°F,16%,104.00°F
17/12/2020 20:27:01 PM,93.20°F,89.60°F,89.60°F,89.60°F,93.20°F,17%,104.00°F
17/12/2020 20:27:06 PM,93.20°F,93.20°F,89.60°F,95.00°F,96.80°F,20%,104.00°F
17/12/2020 20:27:11 PM,93.20°F,93.20°F,96.80°F,93.20°F,96.80°F,21%,104.00°F
17/12/2020 20:27:16 PM,91.40°F,91.40°F,98.60°F,89.60°F,102.20°F,20%,104.00°F
17/12/2020 20:27:21 PM,95.00°F,91.40°F,91.40°F,91.40°F,93.20°F,18%,104.00°F
17/12/2020 20:27:26 PM,91.40°F,91.40°F,91.40°F,91.40°F,95.00°F,25%,104.00°F
17/12/2020 20:27:31 PM,93.20°F,93.20°F,95.00°F,91.40°F,95.00°F,16%,104.00°F
17/12/2020 20:27:36 PM,87.80°F,89.60°F,87.80°F,87.80°F,89.60°F,18%,104.00°F
17/12/2020 20:27:41 PM,89.60°F,87.80°F,87.80°F,89.60°F,93.20°F,21%,104.00°F
17/12/2020 20:27:46 PM,89.60°F,89.60°F,89.60°F,86.00°F,91.40°F,18%,104.00°F
17/12/2020 20:27:51 PM,87.80°F,87.80°F,84.20°F,87.80°F,95.00°F,15%,104.00°F
17/12/2020 20:27:56 PM,87.80°F,89.60°F,89.60°F,86.00°F,93.20°F,20%,104.00°F
17/12/2020 20:28:01 PM,91.40°F,89.60°F,91.40°F,89.60°F,95.00°F,17%,104.00°F
17/12/2020 20:28:06 PM,89.60°F,89.60°F,86.00°F,87.80°F,93.20°F,14%,104.00°F
17/12/2020 20:28:11 PM,87.80°F,87.80°F,89.60°F,86.00°F,93.20°F,17%,104.00°F
17/12/2020 20:28:16 PM,87.80°F,89.60°F,84.20°F,86.00°F,93.20°F,22%,104.00°F
17/12/2020 20:28:21 PM,86.00°F,89.60°F,86.00°F,84.20°F,93.20°F,18%,104.00°F
17/12/2020 20:28:26 PM,87.80°F,87.80°F,84.20°F,82.40°F,89.60°F,23%,104.00°F
17/12/2020 20:28:31 PM,89.60°F,87.80°F,86.00°F,86.00°F,89.60°F,21%,104.00°F
17/12/2020 20:28:36 PM,87.80°F,89.60°F,86.00°F,86.00°F,91.40°F,15%,104.00°F
17/12/2020 20:28:41 PM,89.60°F,89.60°F,86.00°F,86.00°F,91.40°F,19%,104.00°F
17/12/2020 20:28:46 PM,87.80°F,87.80°F,89.60°F,84.20°F,91.40°F,21%,104.00°F
17/12/2020 20:28:51 PM,89.60°F,89.60°F,86.00°F,87.80°F,91.40°F,26%,104.00°F
17/12/2020 20:28:56 PM,105.80°F,100.40°F,104.00°F,100.40°F,105.80°F,77%,104.00°F
17/12/2020 20:29:01 PM,93.20°F,95.00°F,93.20°F,93.20°F,95.00°F,17%,104.00°F
17/12/2020 20:29:06 PM,89.60°F,91.40°F,86.00°F,89.60°F,91.40°F,19%,104.00°F
17/12/2020 20:29:11 PM,89.60°F,87.80°F,86.00°F,86.00°F,93.20°F,22%,104.00°F
17/12/2020 20:29:16 PM,89.60°F,87.80°F,87.80°F,91.40°F,93.20°F,23%,104.00°F
17/12/2020 20:29:21 PM,89.60°F,89.60°F,86.00°F,86.00°F,89.60°F,13%,104.00°F
17/12/2020 20:29:26 PM,87.80°F,87.80°F,89.60°F,87.80°F,91.40°F,16%,104.00°F
17/12/2020 20:29:31 PM,87.80°F,89.60°F,86.00°F,86.00°F,91.40°F,15%,104.00°F
17/12/2020 20:29:36 PM,91.40°F,91.40°F,84.20°F,87.80°F,91.40°F,23%,104.00°F
17/12/2020 20:29:41 PM,91.40°F,89.60°F,91.40°F,89.60°F,91.40°F,26%,104.00°F
17/12/2020 20:29:46 PM,87.80°F,87.80°F,89.60°F,89.60°F,91.40°F,26%,104.00°F
17/12/2020 20:29:51 PM,86.00°F,87.80°F,86.00°F,86.00°F,91.40°F,23%,104.00°F
17/12/2020 20:29:56 PM,93.20°F,96.80°F,89.60°F,93.20°F,95.00°F,23%,104.00°F
17/12/2020 20:30:01 PM,89.60°F,89.60°F,91.40°F,86.00°F,93.20°F,20%,104.00°F
17/12/2020 20:30:06 PM,87.80°F,87.80°F,87.80°F,87.80°F,91.40°F,17%,104.00°F
17/12/2020 20:30:11 PM,89.60°F,93.20°F,89.60°F,87.80°F,93.20°F,22%,104.00°F
17/12/2020 20:30:16 PM,91.40°F,91.40°F,89.60°F,87.80°F,91.40°F,23%,104.00°F
17/12/2020 20:30:21 PM,91.40°F,91.40°F,93.20°F,91.40°F,95.00°F,17%,104.00°F
17/12/2020 20:30:26 PM,91.40°F,95.00°F,98.60°F,89.60°F,98.60°F,13%,104.00°F
17/12/2020 20:30:31 PM,89.60°F,95.00°F,93.20°F,89.60°F,95.00°F,31%,104.00°F
17/12/2020 20:30:36 PM,91.40°F,89.60°F,89.60°F,87.80°F,93.20°F,15%,104.00°F
17/12/2020 20:30:41 PM,93.20°F,91.40°F,93.20°F,93.20°F,93.20°F,16%,104.00°F
17/12/2020 20:30:46 PM,87.80°F,89.60°F,86.00°F,87.80°F,91.40°F,17%,104.00°F
17/12/2020 20:30:51 PM,86.00°F,89.60°F,87.80°F,84.20°F,91.40°F,25%,104.00°F
17/12/2020 20:30:56 PM,87.80°F,89.60°F,87.80°F,87.80°F,91.40°F,19%,104.00°F
17/12/2020 20:31:01 PM,87.80°F,86.00°F,87.80°F,84.20°F,93.20°F,14%,104.00°F
17/12/2020 20:31:06 PM,87.80°F,89.60°F,86.00°F,84.20°F,89.60°F,16%,104.00°F
17/12/2020 20:31:11 PM,87.80°F,89.60°F,86.00°F,84.20°F,89.60°F,15%,104.00°F
17/12/2020 20:31:16 PM,86.00°F,89.60°F,89.60°F,86.00°F,91.40°F,19%,104.00°F
17/12/2020 20:31:21 PM,89.60°F,87.80°F,87.80°F,86.00°F,89.60°F,17%,104.00°F
17/12/2020 20:31:26 PM,86.00°F,87.80°F,86.00°F,86.00°F,87.80°F,17%,104.00°F
17/12/2020 20:31:31 PM,87.80°F,89.60°F,89.60°F,86.00°F,91.40°F,18%,104.00°F
17/12/2020 20:31:36 PM,87.80°F,87.80°F,84.20°F,87.80°F,87.80°F,19%,104.00°F
17/12/2020 20:31:41 PM,86.00°F,87.80°F,86.00°F,86.00°F,89.60°F,17%,104.00°F
17/12/2020 20:31:46 PM,95.00°F,96.80°F,95.00°F,95.00°F,100.40°F,50%,104.00°F
17/12/2020 20:31:51 PM,84.20°F,86.00°F,89.60°F,86.00°F,91.40°F,18%,104.00°F
17/12/2020 20:31:56 PM,86.00°F,87.80°F,89.60°F,87.80°F,91.40°F,14%,104.00°F
17/12/2020 20:32:01 PM,87.80°F,89.60°F,86.00°F,82.40°F,89.60°F,21%,104.00°F
17/12/2020 20:32:06 PM,86.00°F,87.80°F,84.20°F,86.00°F,89.60°F,23%,104.00°F
17/12/2020 20:32:11 PM,86.00°F,86.00°F,84.20°F,84.20°F,89.60°F,18%,104.00°F
17/12/2020 20:32:16 PM,84.20°F,86.00°F,86.00°F,86.00°F,89.60°F,22%,104.00°F
17/12/2020 20:32:21 PM,86.00°F,86.00°F,82.40°F,84.20°F,89.60°F,16%,104.00°F
17/12/2020 20:32:26 PM,86.00°F,86.00°F,84.20°F,84.20°F,87.80°F,15%,104.00°F
17/12/2020 20:32:31 PM,87.80°F,87.80°F,89.60°F,86.00°F,89.60°F,48%,104.00°F
17/12/2020 20:32:36 PM,86.00°F,86.00°F,86.00°F,84.20°F,93.20°F,14%,104.00°F
17/12/2020 20:32:41 PM,86.00°F,84.20°F,86.00°F,82.40°F,89.60°F,16%,104.00°F
17/12/2020 20:32:46 PM,86.00°F,84.20°F,86.00°F,84.20°F,89.60°F,18%,104.00°F
17/12/2020 20:32:51 PM,89.60°F,86.00°F,91.40°F,89.60°F,91.40°F,22%,104.00°F
17/12/2020 20:32:56 PM,84.20°F,86.00°F,84.20°F,84.20°F,87.80°F,18%,104.00°F
17/12/2020 20:33:01 PM,86.00°F,89.60°F,86.00°F,82.40°F,89.60°F,25%,104.00°F
17/12/2020 20:33:06 PM,91.40°F,87.80°F,89.60°F,86.00°F,89.60°F,17%,104.00°F
17/12/2020 20:33:11 PM,84.20°F,86.00°F,82.40°F,82.40°F,89.60°F,12%,104.00°F
17/12/2020 20:33:16 PM,84.20°F,84.20°F,86.00°F,84.20°F,86.00°F,15%,104.00°F
17/12/2020 20:33:21 PM,84.20°F,84.20°F,84.20°F,84.20°F,89.60°F,16%,104.00°F
17/12/2020 20:33:26 PM,84.20°F,86.00°F,86.00°F,82.40°F,89.60°F,18%,104.00°F
17/12/2020 20:33:31 PM,86.00°F,86.00°F,91.40°F,84.20°F,95.00°F,47%,104.00°F
17/12/2020 20:33:36 PM,87.80°F,89.60°F,84.20°F,86.00°F,87.80°F,18%,104.00°F
17/12/2020 20:33:41 PM,86.00°F,86.00°F,84.20°F,86.00°F,87.80°F,20%,104.00°F
17/12/2020 20:33:46 PM,87.80°F,86.00°F,84.20°F,87.80°F,89.60°F,15%,104.00°F
17/12/2020 20:33:51 PM,86.00°F,84.20°F,84.20°F,82.40°F,87.80°F,19%,104.00°F
17/12/2020 20:33:56 PM,87.80°F,87.80°F,84.20°F,82.40°F,87.80°F,10%,104.00°F
17/12/2020 20:34:01 PM,82.40°F,84.20°F,84.20°F,80.60°F,86.00°F,22%,104.00°F
17/12/2020 20:34:06 PM,87.80°F,86.00°F,84.20°F,84.20°F,87.80°F,17%,104.00°F
17/12/2020 20:34:11 PM,84.20°F,86.00°F,82.40°F,82.40°F,87.80°F,13%,104.00°F
17/12/2020 20:34:16 PM,84.20°F,84.20°F,82.40°F,80.60°F,89.60°F,13%,104.00°F
17/12/2020 20:34:21 PM,84.20°F,84.20°F,82.40°F,82.40°F,87.80°F,16%,104.00°F
17/12/2020 20:34:26 PM,84.20°F,86.00°F,82.40°F,82.40°F,87.80°F,18%,104.00°F
17/12/2020 20:34:31 PM,84.20°F,86.00°F,84.20°F,84.20°F,87.80°F,17%,104.00°F
17/12/2020 20:34:36 PM,86.00°F,82.40°F,82.40°F,84.20°F,86.00°F,17%,104.00°F
17/12/2020 20:34:41 PM,86.00°F,86.00°F,86.00°F,84.20°F,89.60°F,21%,104.00°F
